station_id,station_name,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,month_total,lat,long
41070,Kedzie-Lake,2017-05-01,1504.0,848.0,685.6,39909,41.884321,-87.706155
41300,Loyola,2017-05-01,4633.7,3545.8,2620.4,129226,42.001073,-87.661061
40400,Noyes,2017-04-01,935.9,564.6,352.4,23303,42.058282,-87.683337
41170,Garfield-Dan Ryan,2017-04-01,3307.5,2728.0,1810.4,88842,41.79542,-87.631157
40420,Cicero-Cermak,2017-04-01,1209.5,867.8,637.6,31716,41.85182,-87.745336
41230,47th-Dan Ryan,2017-05-01,3085.5,2193.5,1690.8,85109,41.810318,-87.63094
40450,95th/Dan Ryan,2017-04-01,10017.9,6270.6,4938.0,256400,41.722377,-87.624342
40440,California-Cermak,2017-04-01,1381.3,825.0,596.6,34734,41.854109,-87.694774
40460,Merchandise Mart,2017-05-01,8205.1,1852.5,1153.6,193690,41.888969,-87.633924
40530,Diversey,2017-05-01,5643.7,2799.0,1927.6,144995,41.932732,-87.653131
40060,Belmont-O'Hare,2017-04-01,5580.8,3149.8,2282.8,138778,41.938132,-87.712359
41290,Kimball,2017-04-01,4039.1,2632.0,1738.8,102636,41.967901,-87.713065
40260,State/Lake,2017-05-01,9911.2,5733.0,4397.6,262966,41.88574,-87.627835
40140,Dempster-Skokie,2017-04-01,2010.6,1094.6,741.6,49392,42.038951,-87.751919
40740,Western-Cermak,2017-04-01,1125.4,716.0,516.8,28671,41.854225,-87.685129
40770,Lawrence,2017-04-01,3558.6,2499.8,1850.0,92920,41.969139,-87.658493
41430,87th,2017-04-01,3897.9,2914.2,2280.8,103932,41.735372,-87.624717
40490,Grand/Milwaukee,2017-05-01,2775.6,1577.8,1247.8,73613,41.891189,-87.647578
41170,Garfield-Dan Ryan,2017-05-01,3470.8,2781.8,1991.2,97440,41.79542,-87.631157
40550,Irving Park-O'Hare,2017-04-01,4255.9,2346.8,1758.2,105642,41.952925,-87.729229
40670,Western/Milwaukee,2017-05-01,5407.9,2567.0,1905.2,138768,41.916157,-87.687364
40840,South Boulevard,2017-04-01,783.4,416.4,264.4,19071,42.027612,-87.678329
40080,Sheridan,2017-04-01,5547.9,3607.0,2565.2,141818,41.953775,-87.654929
40160,LaSalle/Van Buren,2017-05-01,3026.3,489.5,390.6,70490,41.8768,-87.631739
41160,Clinton-Lake,2017-05-01,4131.8,1207.8,924.4,100353,41.885678,-87.641782
40990,69th,2017-05-01,5133.3,3824.0,2947.4,142966,41.768367,-87.625724
40460,Merchandise Mart,2017-04-01,8131.2,2028.4,1266.2,179097,41.888969,-87.633924
41180,Kedzie-Brown,2017-04-01,1984.2,1429.0,1033.2,51995,41.965996,-87.708821
40780,Central Park,2017-04-01,1067.5,645.0,509.8,27124,41.853839,-87.714842
40340,Berwyn,2017-04-01,3312.9,2489.4,1801.4,87712,41.977984,-87.658668
41000,Cermak-Chinatown,2017-04-01,4116.7,4880.8,3507.4,124275,41.853206,-87.630968
40430,Clinton-Forest Park,2017-04-01,3839.0,1352.8,1260.0,89844,41.875539,-87.640984
41420,Addison-North Main,2017-05-01,10900.7,8175.5,6684.4,305940,41.947428,-87.653626
40470,Racine,2017-04-01,1964.7,809.0,603.2,46355,41.87592,-87.659458
40320,Division/Milwaukee,2017-04-01,6131.7,3286.4,2242.4,150277,41.903355,-87.666496
40720,East 63rd-Cottage Grove,2017-05-01,1127.8,721.0,559.0,30490,41.780309,-87.605857
41220,Fullerton,2017-04-01,13657.8,8074.4,5829.8,342676,41.925051,-87.652866
40280,Central-Lake,2017-04-01,1917.4,1242.6,996.2,49542,41.887389,-87.76565
40970,Cicero-Forest Park,2017-04-01,1354.0,901.0,673.2,34950,41.871574,-87.745154
40050,Davis,2017-05-01,3747.8,2471.3,1845.8,101565,42.04771,-87.683543
40490,Grand/Milwaukee,2017-04-01,2617.5,1444.6,1063.2,64888,41.891189,-87.647578
41250,Central-Evanston,2017-04-01,765.2,355.2,250.6,18332,42.063987,-87.685617
40720,East 63rd-Cottage Grove,2017-04-01,1090.1,706.6,521.6,27942,41.780309,-87.605857
41320,Belmont-North Main,2017-05-01,12458.0,9614.0,7275.2,348907,41.939751,-87.65338
40900,Howard,2017-05-01,5855.5,4057.8,3234.0,161223,42.019063,-87.672892
41410,Chicago/Milwaukee,2017-04-01,4198.4,1903.0,1395.8,100462,41.896075,-87.655214
41180,Kedzie-Brown,2017-05-01,2035.0,1396.0,1039.8,55554,41.965996,-87.708821
40560,Jackson/State,2017-04-01,11383.5,4265.0,2979.4,263892,41.878153,-87.627596
40240,79th,2017-05-01,6921.7,4805.0,3880.6,190900,41.750419,-87.625112
41260,Austin-Lake,2017-04-01,1903.2,1128.8,787.4,47644,41.887293,-87.774135
41510,Morgan-Lake,2017-04-01,2804.5,1610.2,1202.8,70154,41.885586,-87.652193
41050,Linden,2017-05-01,1067.9,655.5,587.0,29051,42.073153,-87.69073
40790,Monroe/Dearborn,2017-04-01,8440.9,2568.0,1925.8,191287,41.880703,-87.629378
40820,Rosemont,2017-05-01,6485.5,4384.0,3663.0,178532,41.983507,-87.859388
40370,Washington/Dearborn,2017-05-01,12782.5,6452.8,4893.4,331492,41.883164,-87.62944
41240,Addison-O'Hare,2017-04-01,2950.2,1398.6,963.8,70816,41.94738,-87.71906
41140,King Drive,2017-04-01,519.4,367.4,299.4,13722,41.78013,-87.615546
41160,Clinton-Lake,2017-04-01,4161.7,1304.6,902.2,94267,41.885678,-87.641782
40820,Rosemont,2017-04-01,6189.8,3647.6,2701.0,155539,41.983507,-87.859388
40510,Garfield-South Elevated,2017-04-01,1290.8,853.6,587.6,33022,41.795172,-87.618327
41210,Wellington,2017-04-01,3243.4,1445.8,886.4,76529,41.936033,-87.653266
41660,Lake/State,2017-05-01,21386.0,12508.8,9242.0,566736,41.884809,-87.627813
41130,Halsted-Orange,2017-04-01,2806.5,1282.2,890.8,66995,41.84678,-87.648088
40220,Western-Forest Park,2017-04-01,1619.3,965.2,716.4,40793,41.875478,-87.688436
40790,Monroe/Dearborn,2017-05-01,8402.4,2445.8,1860.4,203937,41.880703,-87.629378
41200,Argyle,2017-04-01,3062.4,2405.6,1855.0,82551,41.973453,-87.65853
40670,Western/Milwaukee,2017-04-01,5315.5,2646.0,1816.8,128624,41.916157,-87.687364
41450,Chicago/State,2017-05-01,14399.7,11171.5,8778.2,405370,41.896671,-87.628176
41690,Cermak-McCormick Place,2017-05-01,1438.7,991.5,663.0,38932,41.853115,-87.626402
40780,Central Park,2017-05-01,1141.0,677.3,543.4,30529,41.853839,-87.714842
40650,North/Clybourn,2017-05-01,6051.5,4945.3,3741.6,171623,41.910655,-87.649177
41030,Polk,2017-05-01,3006.6,675.3,501.8,71355,41.871551,-87.66953
40170,Ashland-Lake,2017-05-01,2433.2,1344.5,854.0,63179,41.885269,-87.666969
40300,Indiana,2017-05-01,870.3,472.0,384.0,22954,41.821732,-87.621371
40920,Pulaski-Forest Park,2017-05-01,1756.4,1387.3,1169.8,50038,41.873797,-87.725663
40760,Granville,2017-05-01,3857.8,2819.5,2110.2,106701,41.993664,-87.659202
41050,Linden,2017-04-01,905.4,546.0,398.0,22828,42.073153,-87.69073
40590,Damen/Milwaukee,2017-04-01,6643.9,5062.4,3375.2,175066,41.909744,-87.677437
41680,Oakton-Skokie,2017-05-01,984.7,450.3,328.6,25107,42.02624348,-87.74722084
41080,47th-South Elevated,2017-05-01,1175.1,775.8,583.2,31871,41.809209,-87.618826
41340,LaSalle,2017-05-01,3094.1,1233.8,957.0,77790,41.875568,-87.631722
41140,King Drive,2017-05-01,542.6,362.5,290.8,14842,41.78013,-87.615546
40610,Ridgeland,2017-04-01,1364.0,545.8,326.8,31643,41.887159,-87.783661
40760,Granville,2017-04-01,4091.3,3275.8,2304.2,109725,41.993664,-87.659202
41070,Kedzie-Lake,2017-04-01,1244.3,756.8,607.2,31705,41.884321,-87.706155
40220,Western-Forest Park,2017-05-01,1696.8,1025.8,781.4,45340,41.875478,-87.688436
41150,Kedzie-Midway,2017-04-01,3415.0,1847.4,1222.8,83650,41.804236,-87.704406
41120,35-Bronzeville-IIT,2017-04-01,1752.6,1089.4,751.6,44256,41.831677,-87.625826
41130,Halsted-Orange,2017-05-01,2555.9,1300.0,904.6,65952,41.84678,-87.648088
41400,Roosevelt,2017-04-01,10750.7,9425.6,6521.4,294749,41.867405,-87.62659
41400,Roosevelt,2017-04-01,10750.7,9425.6,6521.4,294749,41.867368,-87.627402
40880,Thorndale,2017-05-01,3255.6,2006.3,1598.4,87640,41.990259,-87.659076
40710,Chicago/Franklin,2017-04-01,6806.8,2647.4,1630.0,157523,41.89681,-87.635924
41410,Chicago/Milwaukee,2017-05-01,4412.4,1936.5,1432.8,111983,41.896075,-87.655214
40280,Central-Lake,2017-05-01,1969.3,1245.3,1028.4,53447,41.887389,-87.76565
40980,Harlem-Forest Park,2017-05-01,1213.6,610.0,448.2,31381,41.87349,-87.806961
41420,Addison-North Main,2017-04-01,9658.0,7231.4,5291.4,255774,41.947428,-87.653626
40230,Cumberland,2017-05-01,4752.8,2284.8,1735.4,122378,41.984246,-87.838028
40100,Morse,2017-04-01,4587.9,3424.2,2611.2,121934,42.008362,-87.665909
40700,Laramie,2017-05-01,1187.7,783.0,598.2,32252,41.887163,-87.754986
41400,Roosevelt,2017-05-01,10765.8,8649.3,6571.0,304299,41.867405,-87.62659
41400,Roosevelt,2017-05-01,10765.8,8649.3,6571.0,304299,41.867368,-87.627402
40270,Main,2017-05-01,1210.2,830.0,590.6,32898,42.033456,-87.679538
40400,Noyes,2017-05-01,965.3,509.3,403.6,25292,42.058282,-87.683337
40370,Washington/Dearborn,2017-04-01,12538.9,6221.2,4319.2,303479,41.883164,-87.62944
40910,63rd-Dan Ryan,2017-05-01,3081.0,2206.3,1834.2,85779,41.780536,-87.630952
40610,Ridgeland,2017-05-01,1414.7,534.8,380.2,35164,41.887159,-87.783661
40980,Harlem-Forest Park,2017-04-01,1215.2,620.2,405.4,29431,41.87349,-87.806961
40900,Howard,2017-04-01,5776.7,4104.6,3044.8,151280,42.019063,-87.672892
40150,Pulaski-Cermak,2017-04-01,1024.1,682.2,508.6,26436,41.853732,-87.724311
40590,Damen/Milwaukee,2017-05-01,6854.3,4775.3,3686.2,188327,41.909744,-87.677437
41270,43rd,2017-04-01,988.8,544.6,399.0,24494,41.816462,-87.619021
40040,Quincy/Wells,2017-05-01,8337.4,1555.3,1468.8,196987,41.878723,-87.63374
40290,Ashland/63rd,2017-04-01,1103.5,704.4,533.2,28257,41.77886,-87.663766
40130,51st,2017-04-01,901.7,598.4,441.0,23231,41.80209,-87.618487
40350,UIC-Halsted,2017-05-01,3886.6,1673.8,1202.4,98213,41.875474,-87.649707
41490,Harrison,2017-04-01,4429.0,3464.0,2379.6,117797,41.874039,-87.627479
40510,Garfield-South Elevated,2017-05-01,1345.6,881.3,654.2,36400,41.795172,-87.618327
40870,Francisco,2017-05-01,1707.3,951.0,675.4,44741,41.966046,-87.701644
40570,California/Milwaukee,2017-05-01,5536.7,3159.5,2301.4,145953,41.921939,-87.69689
40930,Midway Airport,2017-04-01,8837.3,4261.6,3591.6,216012,41.78661,-87.737875
41450,Chicago/State,2017-04-01,14769.7,11754.2,8264.2,395486,41.896671,-87.628176
40360,Southport,2017-04-01,3621.2,2292.8,1487.6,91326,41.943744,-87.663619
40210,Damen-Cermak,2017-04-01,1562.9,918.8,631.0,39007,41.854517,-87.675975
41350,Oak Park-Lake,2017-05-01,1596.6,826.5,558.6,41224,41.886988,-87.793783
40570,California/Milwaukee,2017-04-01,5437.1,3180.0,2149.4,135388,41.921939,-87.69689
40800,Sedgwick,2017-05-01,3964.6,2205.3,1695.4,104520,41.910409,-87.639302
40160,LaSalle/Van Buren,2017-04-01,2979.4,507.6,376.6,64008,41.8768,-87.631739
41690,Cermak-McCormick Place,2017-04-01,1432.0,1455.0,1009.8,40963,41.853115,-87.626402
40250,Kedzie-Homan-Forest Park,2017-04-01,1888.7,1229.6,957.6,48709,41.874341,-87.70604
40140,Dempster-Skokie,2017-05-01,2065.2,1136.3,876.6,54362,42.038951,-87.751919
41290,Kimball,2017-05-01,4102.9,2566.5,1797.8,109519,41.967901,-87.713065
41670,Conservatory,2017-05-01,939.3,626.5,518.8,25764,41.884904,-87.716523
40580,54th/Cermak,2017-04-01,2161.4,1210.2,808.4,53320,41.85177331,-87.75669201
41060,Ashland-Orange,2017-04-01,1608.0,945.2,661.0,40191,41.839234,-87.665317
40540,Wilson,2017-04-01,5275.1,3628.2,2422.8,135756,41.964273,-87.657588
40520,Foster,2017-05-01,927.4,565.5,416.8,24749,42.05416,-87.68356
40230,Cumberland,2017-04-01,4665.2,2004.0,1395.4,110300,41.984246,-87.838028
40330,Grand/State,2017-04-01,11700.4,10552.4,7766.8,325604,41.891665,-87.628021
40920,Pulaski-Forest Park,2017-04-01,1669.0,1336.2,1072.4,45423,41.873797,-87.725663
40730,Washington/Wells,2017-05-01,8333.7,1308.0,942.2,193285,41.882695,-87.63378
40320,Division/Milwaukee,2017-05-01,6300.2,3080.8,2346.6,162660,41.903355,-87.666496
41510,Morgan-Lake,2017-05-01,2946.1,1729.5,1315.2,78308,41.885586,-87.652193
40040,Quincy/Wells,2017-04-01,8144.4,1572.6,1237.2,176936,41.878723,-87.63374
40660,Armitage,2017-04-01,4228.5,2322.6,1448.4,103424,41.918217,-87.652644
40020,Harlem-Lake,2017-05-01,3755.7,2231.3,1692.2,100012,41.886848,-87.803176
40480,Cicero-Lake,2017-05-01,1345.0,913.0,673.2,36608,41.886519,-87.744698
40630,Clark/Division,2017-05-01,8054.8,6035.8,4930.2,225999,41.90392,-87.631412
40210,Damen-Cermak,2017-05-01,1591.9,959.0,674.6,42231,41.854517,-87.675975
40960,Pulaski-Orange,2017-05-01,5333.6,2406.8,1698.2,135458,41.799756,-87.724493
41360,California-Lake,2017-05-01,1033.8,556.3,449.8,27218,41.88422,-87.696234
41440,Addison-Brown,2017-05-01,2647.7,1183.8,803.8,67003,41.947028,-87.674642
41480,Western-Brown,2017-04-01,3996.7,2661.6,1762.6,102055,41.966163,-87.688502
40470,Racine,2017-05-01,2298.8,824.5,589.4,56819,41.87592,-87.659458
40420,Cicero-Cermak,2017-05-01,1232.3,888.0,691.4,34120,41.85182,-87.745336
40940,Halsted/63rd,2017-04-01,625.5,368.4,254.6,15625,41.778943,-87.644244
40810,Medical Center,2017-05-01,2687.4,869.8,635.4,65779,41.875706,-87.673932
40800,Sedgwick,2017-04-01,3754.7,2128.4,1611.0,93790,41.910409,-87.639302
41680,Oakton-Skokie,2017-04-01,993.3,435.8,308.4,23587,42.02624348,-87.74722084
40270,Main,2017-04-01,1196.7,847.8,523.0,30787,42.033456,-87.679538
41030,Polk,2017-04-01,3228.9,739.8,520.6,70879,41.871551,-87.66953
41040,Kedzie-Cermak,2017-04-01,1027.6,732.2,517.2,26799,41.853964,-87.705408
40310,Western-Orange,2017-05-01,3897.3,1968.0,1522.8,101226,41.804546,-87.684019
41080,47th-South Elevated,2017-04-01,1142.4,738.0,551.2,29294,41.809209,-87.618826
41500,Montrose-Brown,2017-04-01,2888.1,1621.0,1057.4,71153,41.961756,-87.675047
41500,Montrose-Brown,2017-05-01,2949.3,1585.3,1086.4,76658,41.961756,-87.675047
40260,State/Lake,2017-04-01,10025.5,5749.8,3856.8,248542,41.88574,-87.627835
40660,Armitage,2017-05-01,4579.8,2309.3,1555.4,117770,41.918217,-87.652644
41190,Jarvis,2017-04-01,1610.9,1276.4,990.4,43552,42.015876,-87.669092
41090,Monroe/State,2017-04-01,11307.0,4883.4,3058.2,265848,41.880745,-87.627696
40190,Sox-35th-Dan Ryan,2017-04-01,4906.4,4025.2,3209.2,134300,41.831191,-87.630636
40650,North/Clybourn,2017-04-01,5734.3,4825.2,3495.4,156288,41.910655,-87.649177
40930,Midway Airport,2017-05-01,9041.2,4578.3,4280.2,238621,41.78661,-87.737875
40630,Clark/Division,2017-04-01,7778.3,6148.6,4568.6,209152,41.90392,-87.631412
40830,18th,2017-05-01,1840.7,1529.3,1071.2,51968,41.857908,-87.669147
40730,Washington/Wells,2017-04-01,8180.2,1259.4,901.2,174406,41.882695,-87.63378
40180,Oak Park-Forest Park,2017-05-01,1871.9,633.5,475.6,46093,41.872108,-87.791602
40870,Francisco,2017-04-01,1650.4,907.4,595.4,40522,41.966046,-87.701644
40850,Library,2017-04-01,3816.3,2009.4,1326.6,93006,41.876862,-87.628196
41310,Paulina,2017-05-01,2793.1,1573.3,1027.0,72877,41.943623,-87.670907
40680,Adams/Wabash,2017-04-01,9346.4,4532.4,3154.4,225361,41.879507,-87.626037
41490,Harrison,2017-05-01,4202.6,3189.5,2300.2,116716,41.874039,-87.627479
41150,Kedzie-Midway,2017-05-01,3505.1,1877.3,1375.2,91498,41.804236,-87.704406
41270,43rd,2017-05-01,1028.8,579.5,414.0,27021,41.816462,-87.619021
40010,Austin-Forest Park,2017-05-01,1997.3,912.0,685.0,51013,41.870851,-87.776812
40970,Cicero-Forest Park,2017-05-01,1449.5,994.3,756.4,39649,41.871574,-87.745154
40350,UIC-Halsted,2017-04-01,6903.8,2223.0,1563.2,157007,41.875474,-87.649707
40710,Chicago/Franklin,2017-05-01,6748.1,2467.3,1526.8,165961,41.89681,-87.635924
40840,South Boulevard,2017-05-01,801.5,402.3,288.0,20681,42.027612,-87.678329
40600,Kostner,2017-05-01,531.6,289.3,222.8,13967,41.853751,-87.733258
40680,Adams/Wabash,2017-05-01,9268.1,4562.8,3102.6,237663,41.879507,-87.626037
41190,Jarvis,2017-05-01,1604.1,1247.3,1023.4,45397,42.015876,-87.669092
40130,51st,2017-05-01,935.0,596.5,455.0,25231,41.80209,-87.618487
41340,LaSalle,2017-04-01,3315.0,1367.0,1045.2,78360,41.875568,-87.631722
40080,Sheridan,2017-05-01,5634.7,3550.0,2659.2,151459,41.953775,-87.654929
41220,Fullerton,2017-05-01,13823.0,8165.5,6070.4,367121,41.925051,-87.652866
40430,Clinton-Forest Park,2017-05-01,3839.1,1415.5,1299.2,96619,41.875539,-87.640984
41240,Addison-O'Hare,2017-05-01,3119.4,1467.5,1087.0,79931,41.94738,-87.71906
40050,Davis,2017-04-01,3716.1,2598.0,1726.6,95944,42.04771,-87.683543
40690,Dempster,2017-05-01,837.8,631.8,535.4,23635,42.041655,-87.681602
40850,Library,2017-05-01,3714.1,1957.5,1399.0,96535,41.876862,-87.628196
40330,Grand/State,2017-05-01,12103.2,10732.5,8703.4,352718,41.891665,-87.628021
41250,Central-Evanston,2017-05-01,789.7,344.8,261.8,20061,42.063987,-87.685617
40450,95th/Dan Ryan,2017-05-01,10543.5,6433.0,5201.0,283694,41.722377,-87.624342
41380,Bryn Mawr,2017-05-01,4687.6,3258.8,2554.2,128934,41.983504,-87.65884
41330,Montrose-O'Hare,2017-04-01,2538.9,1206.4,878.2,61200,41.961539,-87.743574
40390,Forest Park,2017-05-01,3479.5,1698.8,1373.6,90211,41.874257,-87.817318
40070,Jackson/Dearborn,2017-05-01,7519.7,2914.3,2306.8,188624,41.878183,-87.629296
41660,Lake/State,2017-04-01,21232.1,12376.8,8338.0,528215,41.884809,-87.627813
40010,Austin-Forest Park,2017-04-01,2036.2,890.8,642.2,48389,41.870851,-87.776812
40530,Diversey,2017-04-01,5562.1,2800.0,1822.6,134354,41.932732,-87.653131
40580,54th/Cermak,2017-05-01,2213.1,1266.0,886.8,58186,41.85177331,-87.75669201
41440,Addison-Brown,2017-04-01,2490.5,1168.8,732.0,59313,41.947028,-87.674642
41280,Jefferson Park,2017-05-01,6930.5,3632.0,2856.8,181283,41.970634,-87.760892
40380,Clark/Lake,2017-05-01,21495.9,6325.0,5225.6,524337,41.885737,-87.630886
41330,Montrose-O'Hare,2017-05-01,2588.4,1232.5,970.8,66728,41.961539,-87.743574
40480,Cicero-Lake,2017-04-01,1254.0,862.6,635.8,32571,41.886519,-87.744698
40120,35th/Archer,2017-04-01,3145.2,1580.0,1050.8,76057,41.829353,-87.680622
40030,Pulaski-Lake,2017-04-01,1405.3,975.8,769.2,36830,41.885412,-87.725404
40990,69th,2017-04-01,4813.3,3691.0,2828.0,128860,41.768367,-87.625724
40240,79th,2017-04-01,6604.0,4641.2,3689.0,173731,41.750419,-87.625112
41000,Cermak-Chinatown,2017-05-01,4252.2,4428.5,3780.6,130166,41.853206,-87.630968
40560,Jackson/State,2017-05-01,11208.3,4178.5,2925.2,277923,41.878153,-87.627596
41020,Logan Square,2017-04-01,7298.6,4189.0,2870.8,181271,41.929728,-87.708541
40770,Lawrence,2017-05-01,3569.7,2683.5,1940.4,98970,41.969139,-87.658493
40060,Belmont-O'Hare,2017-05-01,5596.4,3188.8,2474.6,148248,41.938132,-87.712359
41090,Monroe/State,2017-05-01,11280.3,4706.3,3301.4,283498,41.880745,-87.627696
41010,Rockwell,2017-04-01,1882.8,974.2,616.2,45607,41.966115,-87.6941
41230,47th-Dan Ryan,2017-04-01,2906.6,2127.2,1585.4,76694,41.810318,-87.63094
41010,Rockwell,2017-05-01,1911.7,923.5,634.2,48922,41.966115,-87.6941
41020,Logan Square,2017-05-01,7300.3,4236.8,3148.8,193297,41.929728,-87.708541
41060,Ashland-Orange,2017-05-01,1669.0,962.0,728.2,44206,41.839234,-87.665317
40120,35th/Archer,2017-05-01,3213.3,1616.5,1148.0,82899,41.829353,-87.680622
40290,Ashland/63rd,2017-05-01,1165.5,756.5,557.0,31451,41.77886,-87.663766
40300,Indiana,2017-04-01,841.5,443.0,394.6,21018,41.821732,-87.621371
41460,Irving Park-Brown,2017-04-01,3126.1,1752.6,1054.2,76556,41.954521,-87.674868
41280,Jefferson Park,2017-04-01,6806.7,3471.8,2667.8,166832,41.970634,-87.760892
41430,87th,2017-05-01,4033.5,2983.8,2380.8,112575,41.735372,-87.624717
40750,Harlem-O'Hare,2017-04-01,2925.6,1315.0,902.6,69599,41.98227,-87.8089
41260,Austin-Lake,2017-05-01,1944.8,1170.3,852.4,51729,41.887293,-87.774135
41460,Irving Park-Brown,2017-05-01,3288.7,1812.8,1134.2,85274,41.954521,-87.674868
40830,18th,2017-04-01,1833.4,1340.0,923.2,47984,41.857908,-87.669147
40310,Western-Orange,2017-04-01,3813.5,1939.2,1377.6,92854,41.804546,-87.684019
40070,Jackson/Dearborn,2017-04-01,7667.9,3078.4,2255.4,180027,41.878183,-87.629296
40700,Laramie,2017-04-01,1107.4,751.4,577.0,28790,41.887163,-87.754986
40890,O'Hare Airport,2017-04-01,10994.5,8320.0,9354.2,308260,41.97766526,-87.90422307
40030,Pulaski-Lake,2017-05-01,1463.5,1011.5,818.8,40336,41.885412,-87.725404
40810,Medical Center,2017-04-01,2826.0,1089.8,758.4,65760,41.875706,-87.673932
40910,63rd-Dan Ryan,2017-04-01,2868.2,2107.2,1728.6,76543,41.780536,-87.630952
40100,Morse,2017-05-01,4563.5,3426.0,2725.8,127729,42.008362,-87.665909
40740,Western-Cermak,2017-05-01,1180.9,741.3,558.0,31734,41.854225,-87.685129
40890,O'Hare Airport,2017-05-01,11697.0,9689.0,10851.0,350344,41.97766526,-87.90422307
41350,Oak Park-Lake,2017-04-01,1599.8,850.0,519.4,38842,41.886988,-87.793783
40960,Pulaski-Orange,2017-04-01,5111.2,2318.2,1530.4,121467,41.799756,-87.724493
41040,Kedzie-Cermak,2017-05-01,1047.8,714.3,552.2,28670,41.853964,-87.705408
40440,California-Cermak,2017-05-01,1422.6,855.3,633.4,37886,41.854109,-87.694774
41660,Lake/State,2017-06-01,22614.7,14305.0,12553.8,604959,41.884809,-87.627813
40440,California-Cermak,2017-07-01,1407.4,814.0,664.0,36202,41.854109,-87.694774
40130,51st,2017-06-01,956.5,663.5,505.8,25721,41.80209,-87.618487
41060,Ashland-Orange,2017-07-01,1578.9,1004.6,807.5,41446,41.839234,-87.665317
40490,Grand/Milwaukee,2017-07-01,2842.9,1845.6,1513.0,75163,41.891189,-87.647578
40940,Halsted/63rd,2017-06-01,627.9,402.5,284.8,16562,41.778943,-87.644244
41070,Kedzie-Lake,2017-07-01,1272.1,915.8,799.2,34815,41.884321,-87.706155
41480,Western-Brown,2017-07-01,4044.2,3579.6,2321.5,112710,41.966163,-87.688502
40480,Cicero-Lake,2017-06-01,1335.7,936.0,760.8,36172,41.886519,-87.744698
40680,Adams/Wabash,2017-06-01,9170.2,4017.8,3283.3,230948,41.879507,-87.626037
40170,Ashland-Lake,2017-06-01,2398.4,1378.0,1001.3,62281,41.885269,-87.666969
41480,Western-Brown,2017-06-01,4177.1,3301.8,2366.5,114570,41.966163,-87.688502
41430,87th,2017-07-01,4027.3,3226.0,2653.0,112594,41.735372,-87.624717
40320,Division/Milwaukee,2017-07-01,5871.0,3499.2,2594.0,150480,41.903355,-87.666496
41050,Linden,2017-07-01,1162.5,1078.6,718.2,32951,42.073153,-87.69073
40010,Austin-Forest Park,2017-06-01,2009.3,994.3,828.3,51494,41.870851,-87.776812
40720,East 63rd-Cottage Grove,2017-06-01,1165.9,774.8,617.8,31220,41.780309,-87.605857
40710,Chicago/Franklin,2017-06-01,7047.2,2776.5,1833.0,173476,41.89681,-87.635924
40990,69th,2017-06-01,5150.7,4075.3,3308.3,142850,41.768367,-87.625724
41240,Addison-O'Hare,2017-07-01,2886.5,1714.0,1261.0,73866,41.94738,-87.71906
40010,Austin-Forest Park,2017-07-01,1936.6,989.6,756.7,48220,41.870851,-87.776812
40790,Monroe/Dearborn,2017-07-01,8325.1,2726.2,2218.2,193441,41.880703,-87.629378
41240,Addison-O'Hare,2017-06-01,3096.0,1685.5,1311.5,80100,41.94738,-87.71906
41330,Montrose-O'Hare,2017-07-01,2582.7,1406.4,1104.5,65312,41.961539,-87.743574
40630,Clark/Division,2017-07-01,7759.3,7025.6,5477.7,223180,41.90392,-87.631412
41690,Cermak-McCormick Place,2017-06-01,1550.4,1535.8,1030.0,44372,41.853115,-87.626402
41030,Polk,2017-06-01,3118.9,918.3,646.0,74873,41.871551,-87.66953
41490,Harrison,2017-06-01,3698.6,3293.0,2904.8,106161,41.874039,-87.627479
40920,Pulaski-Forest Park,2017-07-01,1785.2,1501.6,1281.7,50901,41.873797,-87.725663
40890,O'Hare Airport,2017-06-01,12467.3,9757.5,11588.3,359663,41.97766526,-87.90422307
40050,Davis,2017-07-01,3794.5,2722.8,1975.7,101357,42.04771,-87.683543
40350,UIC-Halsted,2017-06-01,3707.2,1792.3,1444.3,94505,41.875474,-87.649707
40450,95th/Dan Ryan,2017-06-01,10407.8,6772.0,5812.0,279307,41.722377,-87.624342
40930,Midway Airport,2017-06-01,9443.1,5296.8,5434.8,250675,41.78661,-87.737875
41260,Austin-Lake,2017-07-01,1949.4,1258.2,970.2,51100,41.887293,-87.774135
41500,Montrose-Brown,2017-06-01,2949.6,1813.3,1349.8,77544,41.961756,-87.675047
40330,Grand/State,2017-06-01,13374.7,11768.5,9847.3,380707,41.891665,-87.628021
41000,Cermak-Chinatown,2017-06-01,4396.5,5070.8,4360.0,134447,41.853206,-87.630968
41050,Linden,2017-06-01,1212.6,913.8,802.5,33542,42.073153,-87.69073
40510,Garfield-South Elevated,2017-07-01,1471.6,992.2,770.5,39016,41.795172,-87.618327
40090,Damen-Brown,2017-07-01,2727.6,1656.8,1129.8,69614,41.966286,-87.678639
41080,47th-South Elevated,2017-06-01,1228.8,858.0,639.0,33021,41.809209,-87.618826
40180,Oak Park-Forest Park,2017-06-01,1915.5,757.0,641.3,47735,41.872108,-87.791602
40120,35th/Archer,2017-07-01,3029.1,1787.6,1410.5,77983,41.829353,-87.680622
41230,47th-Dan Ryan,2017-07-01,2610.8,1995.6,1660.3,72155,41.810318,-87.63094
