month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2001-05-01,105504,3838.5,2585.0,2143.2
2001-05-01,65100,2381.3,1656.8,1217.0
2001-05-01,130457,4841.7,3187.0,2238.4
2001-05-01,101590,3733.3,2436.0,1942.8
2001-05-01,190836,7104.8,4611.3,3217.2
2001-05-01,201728,7565.1,4631.0,3354.2
2001-05-01,146750,5555.1,3353.3,2224.8
2001-05-01,377733,14591.5,7482.8,5357.8
2001-05-01,34719,1272.6,877.8,642.0
2001-05-01,25238,991.4,466.3,312.4
2001-05-01,16862,628.7,389.8,294.4
2001-05-01,19266,733.9,412.8,294.0
2001-05-01,99823,3698.2,2607.5,1606.4
2001-05-01,19774,725.6,516.3,349.2
2001-05-01,32287,1226.3,769.3,446.2
2001-05-01,22110,864.2,453.0,257.0
2001-05-01,59161,2689.1,0.0,0.0
2001-05-01,263696,8947.9,7017.3,7754.6
2001-05-01,138039,5476.7,2439.5,1558.6
2001-05-01,124337,4921.4,2222.3,1435.6
2001-05-01,69186,2772.2,1130.5,735.2
2001-05-01,172739,6824.5,3020.5,2103.8
2001-05-01,50384,2014.9,789.0,580.2
2001-05-01,97174,3803.0,1791.3,1268.4
2001-05-01,68807,2744.0,1128.3,785.0
2001-05-01,120358,4645.2,2407.5,1706.6
2001-05-01,115923,4550.2,2061.5,1514.6
2001-05-01,75927,2978.1,1453.5,919.0
2001-05-01,75430,2980.2,1335.0,905.2
2001-05-01,111001,4360.0,2012.8,1405.8
2001-05-01,113851,4484.5,2049.0,1399.2
2001-05-01,55372,2259.5,787.5,502.8
2001-05-01,30534,1205.6,551.3,361.0
2001-05-01,222264,9290.5,2549.8,1535.0
2008-08-01,0,0.0,0.0,0.0
2001-05-01,138409,5911.4,1186.3,722.8
2001-05-01,181925,7545.1,2311.3,1337.4
2001-05-01,52212,2249.0,386.5,237.4
2001-05-01,58102,2331.6,806.5,716.2
2001-05-01,62230,2542.5,918.0,524.8
2001-05-01,56725,2300.5,871.5,525.4
2001-05-01,51428,1975.5,1045.8,756.8
2001-05-01,30075,1111.5,747.3,526.8
2001-05-01,42420,1576.5,1042.0,713.8
2001-05-01,35295,1294.4,864.8,671.8
2001-05-01,29680,1077.9,816.5,540.0
2001-05-01,41390,1631.2,751.0,500.0
2001-05-01,36303,1492.2,487.3,305.0
2001-05-01,22295,855.1,466.8,323.0
2001-05-01,89865,3635.0,1368.0,884.4
2001-05-01,52483,2384.7,5.0,0.0
2001-05-01,22675,1029.7,5.5,0.0
2001-05-01,15979,726.3,0.3,0.0
2001-05-01,13298,604.0,2.5,0.0
2001-05-01,17096,776.9,1.3,0.0
2001-05-01,9955,452.4,0.8,0.0
2001-05-01,10845,492.8,1.0,0.0
2001-05-01,10834,492.0,2.5,0.0
2001-05-01,6919,314.5,0.3,0.0
2001-05-01,20567,934.5,2.3,0.0
2001-05-01,35953,1633.5,3.8,0.2
2001-05-01,87624,3421.5,1789.8,1038.2
2001-05-01,37053,1465.2,647.0,446.0
2001-05-01,33491,1382.4,453.5,253.0
2001-05-01,46472,1829.7,858.5,556.8
2001-05-01,62749,2411.4,1309.3,892.4
2001-05-01,33234,1288.5,682.5,431.6
2001-05-01,36212,1398.5,736.5,499.8
2001-05-01,41675,1576.0,930.0,656.6
2001-05-01,35398,1372.2,703.0,479.4
2001-05-01,22801,890.1,409.8,315.8
2001-05-01,38610,1551.5,626.5,394.0
2001-05-01,42576,1786.1,456.3,291.4
2001-05-01,46969,1824.7,922.3,627.2
2001-05-01,16680,648.8,325.0,221.2
2001-05-01,22090,850.8,471.0,297.8
2001-05-01,31688,1198.0,751.0,465.6
2001-05-01,31782,1217.4,722.5,421.8
2001-05-01,20485,761.3,508.8,340.4
2001-05-01,18349,700.5,418.5,252.8
2001-05-01,36848,1424.4,719.5,526.8
2001-05-01,20637,780.5,487.5,303.2
2001-05-01,46183,1787.9,890.8,657.4
2001-05-01,108042,4176.7,2288.5,1400.2
2001-05-01,43657,1635.3,1049.0,697.0
2001-05-01,28257,1126.6,501.3,293.4
2001-05-01,33535,1341.1,574.0,347.0
2001-05-01,88702,3445.5,1868.5,1085.2
2001-05-01,53777,2112.0,1045.8,626.0
2001-05-01,51224,2025.3,971.5,556.2
2001-05-01,58178,2348.8,957.8,534.6
2001-05-01,46207,1896.7,684.3,348.4
2001-05-01,52104,2053.5,978.3,603.0
2001-05-01,65245,2637.5,1050.8,603.4
2001-05-01,59048,2462.9,706.3,408.0
2001-05-01,109228,4382.5,1854.3,1079.4
2001-05-01,85611,3532.6,1216.8,605.2
2001-05-01,57750,2302.8,983.0,631.4
2001-05-01,97620,4031.4,1400.8,665.2
2001-05-01,137228,5983.4,1016.5,305.4
2001-05-01,207499,8247.0,3061.0,2764.4
2001-05-01,131398,5522.9,1429.3,835.4
2001-05-01,76572,3097.2,1194.8,731.0
2001-05-01,82616,3405.0,1117.8,647.2
2001-05-01,55412,2274.0,799.5,437.0
2001-05-01,34018,1358.3,595.8,350.6
2001-05-01,61069,2538.2,762.0,436.2
2001-05-01,163387,7209.1,721.8,379.8
2001-05-01,183511,7979.1,1084.5,726.4
2001-05-01,78807,3484.4,320.0,174.2
2001-05-01,59438,2476.2,765.5,380.0
2001-05-01,182644,7477.5,2657.3,1501.8
2001-05-01,211706,8209.2,4051.3,2979.6
2001-05-01,381932,16358.2,2928.3,2067.6
2001-06-01,169255,6379.9,4427.0,3285.5
2001-06-01,41087,1511.2,1148.0,903.0
2001-06-01,118144,4372.4,3261.6,2504.0
2001-06-01,124919,4658.7,3358.4,2573.5
2001-06-01,89664,3324.1,2417.6,1942.3
2001-06-01,75721,2834.5,1971.2,1585.3
2001-06-01,119186,4472.3,3066.6,2483.5
2001-06-01,91259,3359.7,2508.6,2040.8
2001-06-01,75353,2776.8,2035.2,1716.0
2001-06-01,73722,2743.2,1996.6,1532.8
2001-06-01,133268,5022.8,3462.4,2619.5
2001-06-01,124988,4720.0,3155.4,2522.8
2001-06-01,222596,7600.8,6598.2,7497.3
2001-06-01,293142,10259.9,8565.2,8714.5
2001-06-01,264172,10103.6,6500.4,4873.8
2001-06-01,102849,3718.9,3029.6,2401.3
2001-06-01,199431,7191.0,5898.0,4732.5
2001-06-01,358340,13191.6,10492.2,7214.0
2001-06-01,273350,10106.5,7561.8,5826.3
2001-06-01,352548,14203.7,6797.2,5071.0
2001-06-01,188065,7733.9,3511.6,2023.8
2001-06-01,291083,11786.3,5970.8,3429.3
2001-06-01,56090,2082.5,1565.6,1132.5
2001-06-01,167515,6151.0,4762.2,3633.0
2001-06-01,167515,6151.0,4762.2,3633.0
2001-06-01,82179,2813.0,2885.4,2170.0
2001-06-01,123012,4254.5,4217.6,3145.0
2001-06-01,61257,2262.7,1723.0,1281.3
2001-06-01,123962,4649.0,3304.6,2452.5
2001-06-01,96663,3584.4,2570.0,2135.3
2001-06-01,183865,6961.2,4779.4,3445.5
2001-06-01,196256,7459.9,4993.4,3657.8
2001-06-01,142776,5487.3,3586.0,2403.3
2001-06-01,360064,14110.3,8100.8,5811.0
2001-06-01,35532,1335.3,889.6,760.8
2001-06-01,25683,1039.4,482.6,360.5
2001-06-01,16280,614.6,478.0,245.8
2001-06-01,18309,708.1,442.2,306.8
2001-06-01,98923,3746.4,2657.2,1740.5
2001-06-01,19651,733.3,509.4,426.3
2001-06-01,33127,1237.5,930.6,621.8
2001-06-01,21922,874.0,466.2,309.5
2001-06-01,58879,2784.2,82.2,0.0
2001-06-01,268527,9563.4,7145.2,7992.5
2001-06-01,139549,5651.5,2763.0,1763.3
2001-06-01,131023,5182.2,2923.4,1895.0
2001-06-01,67652,2768.2,1259.8,805.3
2001-06-01,169308,6836.1,3275.2,2343.3
2001-06-01,49881,2037.2,906.8,641.5
2001-06-01,96534,3860.2,1982.8,1388.8
2001-06-01,65039,2647.1,1195.0,868.8
2001-06-01,119051,4681.4,2604.6,1929.8
2001-06-01,111955,4403.0,2606.0,1615.3
2001-06-01,74941,2948.0,1764.6,1052.5
2001-06-01,75250,2992.2,1650.2,1040.5
2001-06-01,110613,4384.3,2385.8,1653.5
2001-06-01,107342,4276.8,2240.6,1581.8
2001-06-01,54551,2275.2,892.0,578.0
2001-06-01,30734,1243.0,600.4,407.0
2001-06-01,224879,9599.7,3176.0,1851.3
2001-06-01,134845,5868.1,1636.2,858.5
2001-06-01,188401,7641.4,4000.2,1982.8
2001-06-01,47289,2089.8,436.6,305.0
2001-06-01,58759,2441.7,889.8,758.8
2001-06-01,67910,2910.0,886.8,591.8
2001-06-01,45166,1814.0,944.8,587.0
2001-06-01,50321,1989.7,1104.0,754.3
2001-06-01,28633,1048.2,853.6,588.3
2001-06-01,41552,1566.8,1094.6,794.3
2001-06-01,34992,1288.0,1015.4,717.0
2001-06-01,28964,1057.6,878.6,590.3
2001-06-01,41431,1657.1,877.0,561.5
2001-06-01,36336,1511.5,612.0,383.8
2001-06-01,21861,855.2,496.0,355.5
2001-06-01,90459,3695.3,1716.8,1068.5
2001-06-01,51391,2438.8,35.4,0.0
2001-06-01,21462,1021.1,3.8,0.0
2001-06-01,15718,748.2,1.0,0.0
2001-06-01,12704,603.8,5.0,0.0
2001-06-01,17109,814.0,3.2,0.0
2001-06-01,8819,419.1,3.4,0.0
2001-06-01,9835,467.5,3.6,0.0
2001-06-01,10454,497.3,2.0,0.0
2001-06-01,6803,323.7,1.0,0.0
2001-06-01,19464,925.5,5.8,0.0
2001-06-01,35159,1673.7,2.4,0.0
2001-06-01,90592,3582.7,2074.0,1246.5
2001-06-01,37688,1514.1,734.2,555.0
2001-06-01,36092,1514.3,593.4,331.0
2001-06-01,43867,1755.5,950.2,562.5
2001-06-01,57461,2236.8,1348.4,936.5
2001-06-01,31599,1233.7,749.0,486.5
2001-06-01,33641,1311.2,797.8,529.0
2001-06-01,38642,1470.6,986.8,706.5
2001-06-01,338,0.0,67.6,0.0
2001-06-01,31395,1237.3,677.6,505.8
2001-06-01,21215,837.7,462.4,328.0
2001-06-01,36965,1511.4,692.0,441.5
2001-06-01,42661,1820.2,563.8,404.3
2001-06-01,44564,1727.1,1096.2,703.5
2001-06-01,16474,646.3,374.4,257.3
2001-06-01,21643,850.4,507.4,312.0
2001-06-01,31972,1228.6,817.4,521.3
2001-06-01,30965,1192.1,788.4,497.3
2001-06-01,21080,793.0,578.2,383.8
2001-06-01,17267,670.2,416.6,277.3
2001-06-01,36930,1454.7,823.8,565.8
2001-06-01,20002,769.5,524.6,305.0
2001-06-01,45171,1779.6,996.8,704.0
2001-06-01,104084,4060.1,2489.0,1594.0
2001-06-01,43255,1637.8,1138.4,792.5
2001-06-01,28333,1143.8,556.4,383.0
2001-06-01,33543,1348.0,679.4,459.5
2001-06-01,87589,3440.6,2000.0,1334.0
2001-06-01,53118,2090.6,1202.4,801.0
2001-06-01,52727,2079.0,1154.4,824.0
2001-06-01,59783,2394.4,1260.4,799.5
2001-06-01,45206,1847.7,887.2,492.0
2001-06-01,53957,2130.4,1207.8,795.0
2001-06-01,68522,2774.6,1326.6,905.8
2001-06-01,60920,2541.0,984.0,660.0
2001-06-01,112911,4554.1,2273.4,1476.8
2001-06-01,79094,3244.8,1495.0,869.8
2001-06-01,64051,2404.0,1757.4,1194.8
2001-06-01,96200,4069.3,1530.4,773.3
2001-06-01,137064,6172.9,1074.6,515.3
2001-06-01,205586,8341.5,3615.4,3084.3
2001-06-01,117026,4958.6,1733.2,1057.3
2001-06-01,71891,2952.1,1340.6,798.5
2001-06-01,78153,3279.1,1265.0,741.5
2001-06-01,53473,2219.8,945.8,532.0
2001-06-01,32018,1291.2,666.8,392.0
2001-06-01,56846,2385.4,908.0,553.0
2001-06-01,161447,7365.6,985.0,461.3
2001-06-01,181625,8220.2,1165.6,793.0
2001-06-01,76726,3541.5,324.8,182.5
2001-06-01,56802,2351.0,1058.4,534.8
2001-06-01,192860,7595.7,4811.2,2323.8
2001-06-01,215890,8523.9,4580.6,3496.3
2001-06-01,377572,16736.1,3270.2,2440.8
2001-07-01,172396,6441.3,4349.5,3288.5
2001-07-01,40450,1483.0,1075.8,834.0
2001-07-01,118981,4360.8,3175.0,2450.7
2001-07-01,129767,4786.3,3388.0,2617.2
2001-07-01,92467,3396.1,2415.3,1914.7
2001-07-01,74089,2738.5,1920.3,1483.3
2001-07-01,118863,4427.7,2883.0,2391.5
2001-07-01,91263,3391.0,2336.8,1784.2
2001-07-01,75465,2739.9,2010.3,1647.8
2001-07-01,73250,2691.8,1948.0,1488.5
2001-07-01,134565,5072.4,3490.5,2347.0
2001-07-01,126962,4727.1,3363.3,2373.2
2001-07-01,241569,8372.8,8477.3,5305.2
2001-07-01,285598,10257.4,8454.3,6062.5
2001-07-01,254849,9504.8,6736.0,4717.3
2001-07-01,103646,3727.8,2978.5,2241.3
2001-07-01,203949,7251.3,5854.0,4709.3
2001-07-01,382994,13857.4,10993.5,8002.3
2001-07-01,293133,10423.4,8403.0,6771.5
2001-07-01,358863,14398.1,6785.0,4893.8
2001-07-01,197558,7999.3,3529.5,2575.7
2001-07-01,305191,11982.9,5526.8,5240.5
2001-07-01,57556,2113.0,1542.0,1169.3
2001-07-01,181216,6602.8,5426.8,3475.2
2001-07-01,181216,6602.8,5426.8,3475.2
2001-07-01,88741,2983.0,2883.8,2427.3
2001-07-01,122732,4287.3,3366.0,3205.7
2001-07-01,62964,2298.3,1665.8,1339.3
2001-07-01,126919,4709.0,3285.5,2481.3
2001-07-01,98501,3610.1,2520.8,2101.0
2001-07-01,184844,6912.9,4636.5,3521.3
2001-07-01,200608,7543.1,4819.0,3821.0
2001-07-01,146285,5509.5,3541.3,2736.7
2001-07-01,364258,14182.5,7694.0,5941.7
2001-07-01,36664,1374.6,1004.8,629.7
2001-07-01,25370,1015.1,453.5,373.0
2001-07-01,18426,686.9,551.8,299.0
2001-07-01,19216,760.6,399.5,274.3
2001-07-01,99650,3765.0,2671.0,1650.2
2001-07-01,20593,770.7,506.5,397.2
2001-07-01,31938,1239.4,767.0,473.8
2001-07-01,22536,895.5,490.3,294.8
2001-07-01,61820,2855.6,125.5,225.0
2001-07-01,282173,9732.3,7588.5,7906.8
2001-07-01,145165,5737.9,3106.8,2040.3
2001-07-01,139901,5369.3,3408.8,2251.8
2001-07-01,70238,2843.4,1309.0,881.8
2001-07-01,173101,6898.0,3287.0,2516.0
2001-07-01,51220,2062.0,916.5,708.8
2001-07-01,99145,3930.7,1954.0,1464.0
2001-07-01,66121,2669.5,1173.3,894.7
2001-07-01,120830,4672.6,2558.5,2078.7
2001-07-01,119736,4703.5,2455.3,1856.8
2001-07-01,75253,2971.5,1590.8,1081.5
2001-07-01,74241,2947.9,1470.5,1075.5
2001-07-01,114141,4475.0,2390.3,1767.5
2001-07-01,107984,4271.8,2150.5,1612.5
2001-07-01,56247,2330.8,877.3,632.0
2001-07-01,31053,1241.6,598.8,430.7
2001-07-01,234336,9897.6,3266.5,2236.8
2001-07-01,143318,6121.0,1711.5,1321.7
2001-07-01,212034,8275.2,3630.5,3955.3
2001-07-01,47898,2102.3,454.5,321.8
2001-07-01,59414,2431.5,894.0,796.0
2001-07-01,70764,2965.2,999.5,749.5
2001-07-01,43076,1675.8,992.8,652.2
2001-07-01,53524,2090.9,1152.3,834.5
2001-07-01,30230,1091.1,846.3,655.2
2001-07-01,42284,1576.6,1080.3,809.0
2001-07-01,35937,1305.7,934.3,796.8
2001-07-01,29538,1070.7,842.8,613.7
2001-07-01,41698,1653.0,801.5,629.7
2001-07-01,37279,1546.6,594.5,403.7
2001-07-01,22955,881.3,504.8,404.7
2001-07-01,95002,3825.8,1715.3,1299.8
2001-07-01,53333,2538.4,5.8,0.7
2001-07-01,22422,1066.3,4.0,2.3
2001-07-01,15905,756.9,1.8,0.5
2001-07-01,12907,614.1,2.0,0.3
2001-07-01,17587,837.0,1.0,0.8
2001-07-01,8581,408.1,1.5,0.8
2001-07-01,9223,438.7,2.5,0.0
2001-07-01,10088,480.0,1.8,0.3
2001-07-01,6200,295.2,0.0,0.2
2001-07-01,20611,980.1,5.3,1.2
2001-07-01,36610,1742.8,2.0,0.5
2001-07-01,95224,3726.2,2126.0,1411.7
2001-07-01,38437,1535.0,745.3,536.7
2001-07-01,37251,1548.4,591.3,394.8
2001-07-01,45726,1809.3,929.3,668.8
2001-07-01,58554,2257.0,1334.5,970.0
2001-07-01,33092,1299.0,724.0,486.2
2001-07-01,33608,1293.4,756.0,570.5
2001-07-01,37520,1421.5,902.0,676.8
2001-07-01,9361,357.9,217.5,162.5
2001-07-01,28868,1104.8,673.0,496.0
2001-07-01,20862,815.4,437.0,331.8
2001-07-01,36832,1504.1,648.3,442.2
2001-07-01,42796,1841.3,534.0,332.2
2001-07-01,45899,1792.3,982.0,722.2
2001-07-01,16456,645.3,347.8,252.2
2001-07-01,21430,837.0,483.5,319.8
2001-07-01,32380,1227.6,900.0,500.2
2001-07-01,30986,1195.5,724.8,497.0
2001-07-01,22402,833.4,566.5,439.0
2001-07-01,18385,707.4,421.5,307.3
2001-07-01,37953,1491.4,779.0,586.2
2001-07-01,19062,726.9,476.0,315.5
2001-07-01,45642,1768.9,970.3,769.2
2001-07-01,104713,4058.4,2406.8,1643.2
2001-07-01,44189,1659.0,1128.5,806.0
2001-07-01,29569,1188.8,580.5,380.3
2001-07-01,33210,1330.7,665.3,434.2
2001-07-01,90349,3497.4,2115.3,1407.2
2001-07-01,53781,2118.7,1189.3,755.2
2001-07-01,52827,2073.0,1193.5,753.2
2001-07-01,59764,2391.2,1237.5,766.3
2001-07-01,45899,1867.9,900.5,511.8
2001-07-01,55131,2144.5,1292.3,821.3
2001-07-01,70849,2838.6,1478.8,887.3
2001-07-01,62240,2592.5,1050.0,599.5
2001-07-01,112846,4540.6,2284.8,1392.3
2001-07-01,77148,3135.0,1629.5,799.0
2001-07-01,62364,2459.2,1377.0,868.8
2001-07-01,97062,4089.4,1597.3,799.2
2001-07-01,133660,6028.0,1116.3,434.7
2001-07-01,218551,8718.1,3879.0,3325.8
2001-07-01,121481,5072.2,1706.8,1356.2
2001-07-01,73690,2989.2,1324.5,936.5
2001-07-01,79060,3300.6,1174.8,841.5
2001-07-01,55213,2278.1,888.5,636.3
2001-07-01,33348,1334.7,645.3,456.5
2001-07-01,57287,2369.9,886.0,662.5
2001-07-01,161771,7373.7,1047.5,455.5
2001-07-01,178762,8047.8,1174.5,843.3
2001-07-01,76439,3519.2,339.0,196.5
2001-07-01,66657,2654.2,1186.8,1028.7
2001-07-01,219889,8242.8,4229.8,4978.5
2001-07-01,227409,8923.5,4674.0,3553.2
2001-07-01,375752,16558.1,3231.5,2517.5
2001-08-01,175153,6324.9,4231.0,3189.0
2001-08-01,39704,1406.9,1024.3,812.0
2001-08-01,118517,4186.9,3121.5,2433.0
2001-08-01,134793,4812.3,3359.0,2668.3
2001-08-01,92297,3287.7,2254.5,1915.3
2001-08-01,74085,2632.2,1916.0,1470.0
2001-08-01,119751,4296.5,2898.5,2334.3
2001-08-01,92358,3293.5,2312.0,1839.8
2001-08-01,75867,2685.0,1930.5,1597.3
2001-08-01,73226,2618.7,1732.3,1517.0
2001-08-01,128210,4618.7,3155.0,2340.3
2001-08-01,125564,4553.0,2947.5,2263.5
2001-08-01,258618,8791.4,7641.0,6463.0
2001-08-01,289025,9967.5,8214.0,6729.0
2001-08-01,247762,9101.4,5367.3,4240.3
2001-08-01,103855,3566.4,2906.3,2550.5
2001-08-01,198673,6816.8,5596.0,4875.8
2001-08-01,392559,13739.1,10764.8,8375.3
2001-08-01,284938,9947.3,7575.0,6462.3
2001-08-01,365761,13945.2,6358.3,4897.0
2001-08-01,193770,7612.7,2764.8,1905.0
2001-08-01,275297,10849.2,3777.3,2664.0
2001-08-01,50804,1826.0,1232.0,969.8
2001-08-01,175698,6226.9,4728.3,3391.5
2001-08-01,175698,6226.9,4728.3,3391.5
2001-08-01,87628,2906.7,2841.5,2352.0
2001-08-01,110986,3880.7,3058.5,2373.8
2001-08-01,74127,2604.0,1992.5,1566.5
2001-08-01,114994,4045.2,3247.5,2241.3
2001-08-01,97271,3425.6,2558.3,2062.3
2001-08-01,179755,6436.2,4510.0,3420.5
2001-08-01,197828,7156.2,4647.8,3661.0
2001-08-01,140914,5119.6,3289.8,2501.3
2001-08-01,361423,13412.2,7623.8,5611.8
2001-08-01,37926,1369.3,852.5,755.5
2001-08-01,25592,975.6,455.8,332.5
2001-08-01,15621,575.7,373.3,222.0
2001-08-01,17498,654.6,347.8,263.0
2001-08-01,98978,3613.6,2383.5,1583.0
2001-08-01,19598,698.4,487.5,396.3
2001-08-01,32335,1197.7,712.5,484.8
2001-08-01,23020,867.8,450.0,315.3
2001-08-01,64750,2815.2,0.0,0.0
2001-08-01,292515,9871.9,7702.3,8663.3
2001-08-01,151069,5685.7,2936.5,2138.0
2001-08-01,134268,5038.7,2610.5,1984.0
2001-08-01,70585,2722.4,1165.3,827.0
2001-08-01,176022,6703.0,3093.0,2370.0
2001-08-01,51454,1980.5,841.8,634.0
2001-08-01,101634,3849.8,1847.8,1424.3
2001-08-01,68301,2619.4,1083.5,930.3
2001-08-01,124699,4640.8,2475.0,2015.0
2001-08-01,122377,4603.4,2372.8,1752.0
2001-08-01,77751,2935.8,1476.3,1080.8
2001-08-01,75786,2891.6,1328.0,991.8
2001-08-01,116459,4370.2,2218.3,1768.0
2001-08-01,109264,4131.6,2042.0,1517.3
2001-08-01,56795,2239.3,744.5,578.3
2001-08-01,31919,1213.0,594.8,410.3
2001-08-01,234229,9387.7,2662.8,1915.0
2001-08-01,138190,5667.3,1083.3,877.5
2001-08-01,178738,7109.1,2137.5,1669.8
2001-08-01,50470,2077.7,370.8,300.3
2001-08-01,62486,2401.3,935.3,879.0
2001-08-01,104011,4160.0,1155.8,927.0
2001-08-01,44861,1712.4,807.0,562.0
2001-08-01,52715,1975.7,1033.8,784.5
2001-08-01,29566,1029.3,844.0,628.8
2001-08-01,42155,1519.8,1011.5,788.5
2001-08-01,35690,1256.9,940.5,755.0
2001-08-01,29343,1035.0,813.0,571.8
2001-08-01,41054,1571.4,692.8,535.3
2001-08-01,37226,1472.4,501.8,338.5
2001-08-01,23160,861.7,459.8,375.8
2001-08-01,94088,3649.5,1416.3,1121.0
2001-08-01,56656,2462.1,6.8,0.0
2001-08-01,23038,1001.3,2.0,0.0
2001-08-01,16897,734.2,2.5,0.0
2001-08-01,13554,588.8,3.0,0.0
2001-08-01,18498,804.0,1.8,0.0
2001-08-01,8749,380.0,2.0,0.0
2001-08-01,9583,416.5,0.8,0.0
2001-08-01,10785,468.6,1.8,0.0
2001-08-01,6700,290.9,2.3,0.0
2001-08-01,22142,961.7,6.0,0.0
2001-08-01,38428,1670.1,4.0,0.0
2001-08-01,94642,3563.5,1886.0,1284.5
2001-08-01,37672,1435.5,637.3,526.8
2001-08-01,34940,1377.5,478.5,335.8
2001-08-01,40656,1542.1,793.8,503.3
2001-08-01,62340,2288.9,1394.3,1029.8
2001-08-01,32607,1221.6,683.5,444.3
2001-08-01,33518,1242.9,724.0,508.8
2001-08-01,37098,1351.1,888.0,617.5
2001-08-01,10072,370.4,219.0,169.0
2001-08-01,28526,1049.2,640.3,458.5
2001-08-01,20635,768.5,406.3,333.8
2001-08-01,36902,1428.3,622.0,390.5
2001-08-01,44646,1805.7,451.3,327.3
2001-08-01,47888,1789.8,975.3,705.3
2001-08-01,16887,626.3,366.5,253.8
2001-08-01,21626,774.7,621.5,330.5
2001-08-01,33049,1179.2,1003.0,478.8
2001-08-01,33507,1181.7,1098.5,483.5
2001-08-01,27842,884.2,1455.8,420.8
2001-08-01,20488,748.6,529.3,288.5
2001-08-01,39671,1469.0,894.5,576.3
2001-08-01,21045,760.6,602.3,285.5
2001-08-01,47367,1735.1,1198.3,666.8
2001-08-01,104838,3884.0,2324.5,1552.0
2001-08-01,43894,1584.4,1077.3,786.0
2001-08-01,29605,1129.9,539.8,364.8
2001-08-01,34174,1301.7,611.0,447.5
2001-08-01,89815,3366.4,1838.5,1258.5
2001-08-01,53384,2006.7,1103.0,704.5
2001-08-01,52830,1987.3,1076.8,704.0
2001-08-01,59378,2277.9,1077.3,669.5
2001-08-01,45612,1768.5,769.0,465.0
2001-08-01,54116,2054.8,1005.0,709.0
2001-08-01,68155,2636.5,1101.8,777.3
2001-08-01,62656,2486.7,845.5,520.3
2001-08-01,113341,4367.7,1985.8,1235.3
2001-08-01,77055,3006.5,1207.8,768.5
2001-08-01,64036,2376.5,1279.5,1064.8
2001-08-01,102023,4023.6,1484.8,885.3
2001-08-01,139013,5805.5,993.8,378.0
2001-08-01,219168,8394.6,3340.0,3183.3
2001-08-01,115805,4599.7,1450.3,1052.5
2001-08-01,74317,2861.3,1266.5,860.0
2001-08-01,80999,3200.8,1100.0,745.3
2001-08-01,54240,2121.7,803.5,556.8
2001-08-01,32741,1248.3,597.5,410.0
2001-08-01,57456,2279.3,728.8,529.3
2001-08-01,167091,7053.8,742.8,470.5
2001-08-01,190079,7902.5,1224.8,855.8
2001-08-01,80795,3424.1,323.5,186.8
2001-08-01,56585,2251.7,707.0,492.3
2001-08-01,178596,7021.0,2472.8,1805.8
2001-08-01,230420,8619.2,4291.0,3753.8
2001-08-01,389054,15972.9,2908.3,2511.3
2001-09-01,160629,6411.3,4250.8,2926.7
2001-09-01,39241,1519.8,1116.8,796.8
2001-09-01,115626,4529.9,3192.4,2265.8
2001-09-01,146816,5669.5,4417.8,2834.5
2001-09-01,90504,3503.3,2525.4,1885.8
2001-09-01,78948,3172.2,2003.0,1443.7
2001-09-01,117538,4671.5,3017.8,2281.8
2001-09-01,90164,3562.5,2399.6,1746.3
2001-09-01,74147,2878.1,2049.8,1535.7
2001-09-01,71608,2769.2,2038.4,1466.8
2001-09-01,141829,5800.6,3547.6,2313.2
2001-09-01,118299,4774.1,3083.2,2029.2
2001-09-01,185870,6676.6,6343.4,4549.7
2001-09-01,271764,10186.8,8549.6,5911.2
2001-09-01,286103,11872.5,6774.2,4442.3
2001-09-01,102974,3926.6,3088.8,2154.2
2001-09-01,190416,7206.7,5676.2,4184.7
2001-09-01,353043,13344.8,10926.2,7476.7
2001-09-01,197067,7314.2,6089.6,4608.3
2001-09-01,325934,14063.2,6518.6,4356.7
2001-09-01,173077,7582.1,3328.2,2062.7
2001-09-01,267612,12173.7,4270.0,2493.5
2001-09-01,53316,2180.7,1311.0,888.0
2001-09-01,164309,6382.8,4420.6,3488.7
2001-09-01,164309,6382.8,4420.6,3488.7
2001-09-01,83948,2949.5,3057.8,2103.0
2001-09-01,109967,4200.6,3061.2,2475.0
2001-09-01,77799,3078.4,2091.8,1475.0
2001-09-01,112409,4419.9,3080.6,2171.2
2001-09-01,96747,3807.5,2528.8,1960.0
2001-09-01,183594,7376.6,4745.4,3285.3
2001-09-01,191726,7685.3,4953.8,3489.5
2001-09-01,139456,5738.6,3380.2,2253.7
2001-09-01,354472,14921.1,7746.8,5372.8
2001-09-01,29840,1219.6,765.4,473.3
2001-09-01,25030,1000.8,862.8,283.5
2001-09-01,14231,575.2,409.6,209.0
2001-09-01,16124,648.9,425.6,277.7
2001-09-01,92259,3639.4,2713.8,1590.3
2001-09-01,17881,686.5,548.0,349.7
2001-09-01,30516,1256.3,778.0,459.3
2001-09-01,20719,879.9,472.6,272.8
2001-09-01,53672,2824.8,0.0,0.0
2001-09-01,214708,7221.0,6688.2,7344.7
2001-09-01,124406,5419.9,2347.6,1614.8
2001-09-01,112875,4893.1,2166.2,1512.7
2001-09-01,64099,2827.7,1193.6,734.2
2001-09-01,154923,6694.6,2999.4,2121.3
2001-09-01,46104,2016.8,846.8,591.8
2001-09-01,89901,3830.9,1837.4,1321.0
2001-09-01,60795,2691.6,1073.8,714.2
