month_beginning,month_total,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides
2016-09-01,120101.38461538461,4649.487412587414,2877.851748251744,2190.1944055944064
2016-10-01,125705.0979020979,4674.910489510488,3082.997202797203,2423.381818181817
2016-11-01,114576.44755244756,4511.013286713287,2710.1510489510456,1800.9356643356646
2016-12-01,98227.18881118881,3802.6482517482514,2179.762237762239,1494.5524475524471
2017-01-01,102628.62237762238,3982.468531468532,2334.595804195801,1609.7440559440554
2017-02-01,99330.37762237762,4161.259440559443,2294.7426573426533,1731.7293706293678
2017-03-01,112808.02097902098,4197.532167832168,2362.776223776221,1703.4629370629348
2017-04-01,106511.46853146853,4257.323776223778,2480.0573426573437,1793.0419580419587
2017-05-01,114312.67132867133,4308.306993006992,2482.9419580419535,1919.6517482517484
2017-06-01,117510.45454545454,4395.84965034965,2782.7356643356607,2417.746153846151
2017-07-01,111724.86013986015,4243.313986013987,2783.2937062937062,2157.1062937062934
2017-08-01,118549.04861111111,4295.253472222222,2792.540277777774,2147.063888888886
2017-09-01,117434.01388888889,4641.597916666669,2781.5013888888893,2139.013888888889
2017-10-01,121921.93793103448,4646.374482758621,2498.1220689655147,2186.7124137931028
2017-11-01,108563.85416666667,4322.927777777779,2336.624999999997,1687.2013888888882
2017-12-01,95484.15972222222,3788.733333333332,2191.052777777779,1459.1215277777776
2018-01-01,100314.90277777778,3868.799305555556,2070.4513888888864,1383.9333333333332
2018-02-01,96006.6875,4061.696527777776,2116.2895833333305,1577.0618055555528
2018-03-01,109762.97916666667,4117.728472222222,2451.4652777777774,1728.9381944444428
2018-04-01,106731.54861111111,4257.538194444447,2292.8993055555525,1630.341666666667
2018-05-01,113683.64583333333,4298.945138888888,2459.934722222219,1853.4361111111093
2018-06-01,112503.86111111111,4319.061805555556,2603.2833333333347,2196.8124999999977
2018-07-01,112850.67361111111,4284.448611111109,2635.8076388888844,2055.6909722222217
2018-08-01,118110.61805555556,4278.358333333333,2761.1409722222165,2166.014583333328
2018-09-01,114861.0,4713.853472222225,2675.6124999999984,1986.6118055555557
2018-10-01,125532.125,4632.177777777778,2578.6659722222175,2169.3930555555507
2018-11-01,106218.52083333333,4236.072916666668,2334.378472222218,1584.6999999999998
